Mapa;Mi_Civ;Civ_Rival;Partidas;Victorias;Win_Rate
Valley;hindustanis;bulgarians;7;4;0,5714285714285714
Valley;hindustanis;burgundians;10;4;0,4
Valley;hindustanis;burmese;8;5;0,625
Valley;hindustanis;byzantines;13;3;0,23076923076923078
Valley;hindustanis;celts;16;6;0,375
Valley;hindustanis;chinese;16;7;0,4375
Valley;hindustanis;cumans;24;10;0,4166666666666667
Valley;hindustanis;dravidians;10;4;0,4
Valley;hindustanis;ethiopians;22;15;0,6818181818181818
Valley;hindustanis;franks;24;11;0,4583333333333333
Valley;hindustanis;georgians;17;8;0,47058823529411764
Valley;hindustanis;goths;15;6;0,4
Valley;hindustanis;gurjaras;14;7;0,5
Valley;hindustanis;hindustanis;36;18;0,5
Valley;hindustanis;huns;25;16;0,64
Valley;hindustanis;incas;8;6;0,75
Valley;hindustanis;italians;11;5;0,45454545454545453
Valley;hindustanis;japanese;16;12;0,75
Valley;hindustanis;jurchens;3;3;1,0
Valley;hindustanis;khitans;15;6;0,4
Valley;hindustanis;khmer;20;9;0,45
Valley;hindustanis;koreans;11;5;0,45454545454545453
Valley;hindustanis;lithuanians;16;7;0,4375
Valley;hindustanis;magyars;28;19;0,6785714285714286
Valley;hindustanis;malay;13;6;0,46153846153846156
Valley;hindustanis;malians;16;6;0,375
Valley;hindustanis;mayans;21;15;0,7142857142857143
Valley;hindustanis;mongols;148;74;0,5
Valley;hindustanis;persians;18;12;0,6666666666666666
Valley;hindustanis;poles;9;4;0,4444444444444444
Valley;hindustanis;portuguese;7;5;0,7142857142857143
Valley;hindustanis;romans;8;1;0,125
Valley;hindustanis;saracens;17;7;0,4117647058823529
Valley;hindustanis;sicilians;14;8;0,5714285714285714
Valley;hindustanis;slavs;8;4;0,5
Valley;hindustanis;spanish;17;11;0,6470588235294118
Valley;hindustanis;tatars;7;5;0,7142857142857143
Valley;hindustanis;teutons;11;7;0,6363636363636364
Valley;hindustanis;turks;14;10;0,7142857142857143
Valley;hindustanis;vietnamese;12;4;0,3333333333333333
Valley;hindustanis;vikings;6;4;0,6666666666666666
Valley;hindustanis;wei;5;4;0,8
Valley;hindustanis;wu;7;3;0,42857142857142855
Valley;huns;armenians;14;7;0,5
Valley;huns;aztecs;9;5;0,5555555555555556
Valley;huns;bengalis;18;8;0,4444444444444444
Valley;huns;berbers;22;9;0,4090909090909091
Valley;huns;bohemians;11;7;0,6363636363636364
Valley;huns;britons;11;4;0,36363636363636365
Valley;huns;bulgarians;12;6;0,5
Valley;huns;burgundians;8;2;0,25
Valley;huns;burmese;11;8;0,7272727272727273
Valley;huns;byzantines;16;7;0,4375
Valley;huns;celts;10;3;0,3
Valley;huns;chinese;16;5;0,3125
Valley;huns;cumans;13;8;0,6153846153846154
Valley;huns;dravidians;8;6;0,75
Valley;huns;ethiopians;12;7;0,5833333333333334
Valley;huns;franks;13;5;0,38461538461538464
Valley;huns;georgians;32;17;0,53125
Valley;huns;goths;24;10;0,4166666666666667
Valley;huns;gurjaras;14;6;0,42857142857142855
Valley;huns;hindustanis;25;9;0,36
Valley;huns;huns;52;26;0,5
Valley;huns;incas;18;10;0,5555555555555556
Valley;huns;italians;11;5;0,45454545454545453
Valley;huns;japanese;18;10;0,5555555555555556
Valley;huns;jurchens;2;0;0,0
Valley;huns;khitans;2;0;0,0
Valley;huns;khmer;23;13;0,5652173913043478
Valley;huns;koreans;12;5;0,4166666666666667
Valley;huns;lithuanians;18;10;0,5555555555555556
Valley;huns;magyars;26;17;0,6538461538461539
Valley;huns;malay;10;7;0,7
Valley;huns;malians;15;11;0,7333333333333333
Valley;huns;mayans;11;6;0,5454545454545454
Valley;huns;mongols;127;65;0,5118110236220472
Valley;huns;persians;20;11;0,55
Valley;huns;poles;13;6;0,46153846153846156
Valley;huns;portuguese;9;3;0,3333333333333333
Valley;huns;romans;8;5;0,625
Valley;huns;saracens;16;10;0,625
Valley;huns;shu;3;2;0,6666666666666666
Valley;huns;sicilians;14;11;0,7857142857142857
Valley;huns;slavs;12;6;0,5
Valley;huns;spanish;15;12;0,8
Valley;huns;tatars;12;7;0,5833333333333334
Valley;huns;teutons;9;2;0,2222222222222222
Valley;huns;turks;18;11;0,6111111111111112
Valley;huns;vietnamese;4;1;0,25
Valley;huns;vikings;5;3;0,6
Valley;huns;wei;6;4;0,6666666666666666
Valley;huns;wu;7;2;0,2857142857142857
Valley;incas;armenians;9;4;0,4444444444444444
Valley;incas;aztecs;5;3;0,6
Valley;incas;bengalis;8;3;0,375
Valley;incas;berbers;15;7;0,4666666666666667
Valley;incas;bohemians;10;4;0,4
Valley;incas;britons;11;6;0,5454545454545454
Valley;incas;bulgarians;11;8;0,7272727272727273
Valley;incas;burgundians;15;7;0,4666666666666667
Valley;incas;burmese;5;3;0,6
Valley;incas;byzantines;9;4;0,4444444444444444
Valley;incas;celts;4;2;0,5
Valley;incas;chinese;8;3;0,375
Valley;incas;cumans;7;5;0,7142857142857143
Valley;incas;dravidians;6;2;0,3333333333333333
Valley;incas;ethiopians;14;6;0,42857142857142855
Valley;incas;franks;9;7;0,7777777777777778
Valley;incas;georgians;15;8;0,5333333333333333
Valley;incas;goths;13;9;0,6923076923076923
Valley;incas;gurjaras;9;5;0,5555555555555556
Valley;incas;hindustanis;8;2;0,25
Valley;incas;huns;18;8;0,4444444444444444
Valley;incas;incas;12;6;0,5
Valley;incas;italians;8;6;0,75
Valley;incas;japanese;12;3;0,25
Valley;incas;jurchens;1;0;0,0
Valley;incas;khitans;6;2;0,3333333333333333
Valley;incas;khmer;16;9;0,5625
Valley;incas;koreans;11;9;0,8181818181818182
Valley;incas;lithuanians;16;7;0,4375
Valley;incas;magyars;13;10;0,7692307692307693
Valley;incas;malay;13;2;0,15384615384615385
Valley;incas;malians;8;5;0,625
Valley;incas;mayans;12;7;0,5833333333333334
Valley;incas;mongols;63;30;0,47619047619047616
Valley;incas;persians;16;8;0,5
Valley;incas;poles;11;7;0,6363636363636364
Valley;incas;portuguese;7;3;0,42857142857142855
Valley;incas;romans;8;1;0,125
Valley;incas;saracens;8;5;0,625
Valley;incas;sicilians;7;5;0,7142857142857143
Valley;incas;slavs;3;2;0,6666666666666666
Valley;incas;spanish;5;2;0,4
Valley;incas;tatars;10;4;0,4
Valley;incas;teutons;4;0;0,0
Valley;incas;turks;8;4;0,5
Valley;incas;vietnamese;11;6;0,5454545454545454
Valley;incas;vikings;6;1;0,16666666666666666
Valley;incas;wei;1;1;1,0
Valley;incas;wu;2;2;1,0
Valley;italians;armenians;5;4;0,8
Valley;italians;aztecs;6;4;0,6666666666666666
Valley;italians;bengalis;9;6;0,6666666666666666
Valley;italians;berbers;8;3;0,375
Valley;italians;bohemians;13;6;0,46153846153846156
Valley;italians;britons;9;4;0,4444444444444444
Valley;italians;bulgarians;6;0;0,0
Valley;italians;burgundians;6;3;0,5
Valley;italians;burmese;8;3;0,375
Valley;italians;byzantines;12;8;0,6666666666666666
Valley;italians;celts;6;2;0,3333333333333333
Valley;italians;chinese;4;2;0,5
Valley;italians;cumans;8;5;0,625
Valley;italians;dravidians;4;3;0,75
Valley;italians;ethiopians;13;7;0,5384615384615384
Valley;italians;franks;14;7;0,5
Valley;italians;georgians;7;2;0,2857142857142857
Valley;italians;goths;9;4;0,4444444444444444
Valley;italians;gurjaras;10;3;0,3
Valley;italians;hindustanis;11;6;0,5454545454545454
Valley;italians;huns;11;6;0,5454545454545454
Valley;italians;incas;8;2;0,25
Valley;italians;italians;4;2;0,5
Valley;italians;japanese;13;3;0,23076923076923078
Valley;italians;jurchens;3;2;0,6666666666666666
Valley;italians;khitans;9;3;0,3333333333333333
Valley;italians;khmer;8;6;0,75
Valley;italians;koreans;10;6;0,6
Valley;italians;lithuanians;9;5;0,5555555555555556
Valley;italians;magyars;8;3;0,375
Valley;italians;malay;13;9;0,6923076923076923
Valley;italians;malians;5;3;0,6
Valley;italians;mayans;7;1;0,14285714285714285
Valley;italians;mongols;54;21;0,3888888888888889
Valley;italians;persians;6;2;0,3333333333333333
Valley;italians;poles;5;3;0,6
Valley;italians;portuguese;6;1;0,16666666666666666
Valley;italians;romans;4;2;0,5
Valley;italians;saracens;5;3;0,6
Valley;italians;shu;2;2;1,0
Valley;italians;sicilians;9;5;0,5555555555555556
Valley;italians;slavs;10;3;0,3
Valley;italians;spanish;6;4;0,6666666666666666
Valley;italians;tatars;13;7;0,5384615384615384
Valley;italians;teutons;4;2;0,5
Valley;italians;turks;6;2;0,3333333333333333
Valley;italians;vietnamese;10;4;0,4
Valley;italians;vikings;4;0;0,0
Valley;italians;wei;3;0;0,0
Valley;italians;wu;3;1;0,3333333333333333
Valley;japanese;armenians;14;11;0,7857142857142857
Valley;japanese;aztecs;13;8;0,6153846153846154
Valley;japanese;bengalis;13;6;0,46153846153846156
Valley;japanese;berbers;16;6;0,375
Valley;japanese;bohemians;16;9;0,5625
Valley;japanese;britons;12;5;0,4166666666666667
Valley;japanese;bulgarians;14;8;0,5714285714285714
Valley;japanese;burgundians;15;11;0,7333333333333333
Valley;japanese;burmese;10;3;0,3
Valley;japanese;byzantines;13;10;0,7692307692307693
Valley;japanese;celts;10;7;0,7
Valley;japanese;chinese;13;5;0,38461538461538464
Valley;japanese;cumans;11;5;0,45454545454545453
Valley;japanese;dravidians;10;5;0,5
Valley;japanese;ethiopians;12;2;0,16666666666666666
Valley;japanese;franks;19;9;0,47368421052631576
Valley;japanese;georgians;25;13;0,52
Valley;japanese;goths;24;17;0,7083333333333334
Valley;japanese;gurjaras;8;2;0,25
Valley;japanese;hindustanis;16;4;0,25
Valley;japanese;huns;18;8;0,4444444444444444
Valley;japanese;incas;12;9;0,75
Valley;japanese;italians;13;10;0,7692307692307693
Valley;japanese;japanese;34;17;0,5
Valley;japanese;jurchens;3;2;0,6666666666666666
Valley;japanese;khitans;18;7;0,3888888888888889
Valley;japanese;khmer;25;15;0,6
Valley;japanese;koreans;14;8;0,5714285714285714
Valley;japanese;lithuanians;13;9;0,6923076923076923
Valley;japanese;magyars;28;11;0,39285714285714285
Valley;japanese;malay;9;6;0,6666666666666666
Valley;japanese;malians;17;8;0,47058823529411764
Valley;japanese;mayans;11;6;0,5454545454545454
Valley;japanese;mongols;126;48;0,38095238095238093
Valley;japanese;persians;16;10;0,625
Valley;japanese;poles;16;7;0,4375
Valley;japanese;portuguese;15;6;0,4
Valley;japanese;romans;9;5;0,5555555555555556
Valley;japanese;saracens;8;2;0,25
Valley;japanese;shu;2;1;0,5
Valley;japanese;sicilians;14;7;0,5
Valley;japanese;slavs;9;5;0,5555555555555556
Valley;japanese;spanish;24;11;0,4583333333333333
Valley;japanese;tatars;12;5;0,4166666666666667
Valley;japanese;teutons;11;7;0,6363636363636364
Valley;japanese;turks;8;4;0,5
Valley;japanese;vietnamese;15;9;0,6
Valley;japanese;vikings;8;3;0,375
Valley;japanese;wei;3;2;0,6666666666666666
Valley;japanese;wu;7;4;0,5714285714285714
Valley;jurchens;armenians;2;1;0,5
Valley;jurchens;aztecs;3;2;0,6666666666666666
Valley;jurchens;bengalis;4;0;0,0
Valley;jurchens;berbers;3;2;0,6666666666666666
Valley;jurchens;britons;4;2;0,5
Valley;jurchens;bulgarians;3;2;0,6666666666666666
Valley;jurchens;burgundians;2;0;0,0
Valley;jurchens;burmese;1;0;0,0
Valley;jurchens;byzantines;2;0;0,0
Valley;jurchens;celts;1;1;1,0
Valley;jurchens;cumans;2;1;0,5
Valley;jurchens;ethiopians;5;1;0,2
Valley;jurchens;franks;1;0;0,0
Valley;jurchens;georgians;2;0;0,0
Valley;jurchens;goths;7;4;0,5714285714285714
Valley;jurchens;gurjaras;1;0;0,0
Valley;jurchens;hindustanis;3;0;0,0
Valley;jurchens;huns;2;2;1,0
Valley;jurchens;incas;1;1;1,0
Valley;jurchens;italians;3;1;0,3333333333333333
Valley;jurchens;japanese;3;1;0,3333333333333333
Valley;jurchens;jurchens;6;3;0,5
Valley;jurchens;khitans;12;3;0,25
Valley;jurchens;khmer;2;0;0,0
Valley;jurchens;koreans;2;1;0,5
Valley;jurchens;lithuanians;2;2;1,0
Valley;jurchens;magyars;3;3;1,0
Valley;jurchens;malians;2;2;1,0
Valley;jurchens;mayans;2;1;0,5
Valley;jurchens;mongols;16;5;0,3125
Valley;jurchens;persians;3;1;0,3333333333333333
Valley;jurchens;poles;2;0;0,0
Valley;jurchens;portuguese;1;0;0,0
Valley;jurchens;romans;2;1;0,5
Valley;jurchens;saracens;3;3;1,0
Valley;jurchens;shu;3;1;0,3333333333333333
Valley;jurchens;sicilians;3;2;0,6666666666666666
Valley;jurchens;slavs;2;1;0,5
Valley;jurchens;spanish;4;1;0,25
Valley;jurchens;teutons;2;0;0,0
Valley;jurchens;turks;2;1;0,5
Valley;jurchens;vietnamese;5;3;0,6
Valley;jurchens;vikings;1;0;0,0
Valley;jurchens;wu;2;0;0,0
Valley;khitans;armenians;9;5;0,5555555555555556
Valley;khitans;aztecs;3;3;1,0
Valley;khitans;bengalis;5;5;1,0
Valley;khitans;berbers;9;3;0,3333333333333333
Valley;khitans;bohemians;1;0;0,0
Valley;khitans;britons;1;1;1,0
Valley;khitans;bulgarians;10;6;0,6
Valley;khitans;burgundians;2;1;0,5
Valley;khitans;burmese;6;4;0,6666666666666666
Valley;khitans;byzantines;9;8;0,8888888888888888
Valley;khitans;celts;10;7;0,7
Valley;khitans;chinese;7;5;0,7142857142857143
Valley;khitans;cumans;7;4;0,5714285714285714
Valley;khitans;dravidians;2;2;1,0
Valley;khitans;ethiopians;9;6;0,6666666666666666
Valley;khitans;franks;6;4;0,6666666666666666
Valley;khitans;georgians;8;6;0,75
Valley;khitans;goths;24;16;0,6666666666666666
Valley;khitans;gurjaras;6;3;0,5
Valley;khitans;hindustanis;15;9;0,6
Valley;khitans;huns;2;2;1,0
Valley;khitans;incas;6;4;0,6666666666666666
Valley;khitans;italians;9;6;0,6666666666666666
Valley;khitans;japanese;18;11;0,6111111111111112
Valley;khitans;jurchens;12;9;0,75
Valley;khitans;khitans;84;42;0,5
Valley;khitans;khmer;14;13;0,9285714285714286
Valley;khitans;koreans;7;4;0,5714285714285714
Valley;khitans;lithuanians;15;10;0,6666666666666666
Valley;khitans;magyars;17;12;0,7058823529411765
Valley;khitans;malay;12;8;0,6666666666666666
Valley;khitans;malians;16;10;0,625
Valley;khitans;mayans;13;6;0,46153846153846156
Valley;khitans;mongols;123;84;0,6829268292682927
Valley;khitans;persians;17;10;0,5882352941176471
Valley;khitans;poles;4;2;0,5
Valley;khitans;portuguese;5;4;0,8
Valley;khitans;romans;8;7;0,875
Valley;khitans;saracens;9;4;0,4444444444444444
Valley;khitans;shu;10;7;0,7
Valley;khitans;sicilians;7;4;0,5714285714285714
Valley;khitans;slavs;9;8;0,8888888888888888
Valley;khitans;spanish;7;3;0,42857142857142855
Valley;khitans;tatars;7;5;0,7142857142857143
Valley;khitans;teutons;9;7;0,7777777777777778
Valley;khitans;turks;11;6;0,5454545454545454
Valley;khitans;vietnamese;6;6;1,0
Valley;khitans;vikings;3;2;0,6666666666666666
Valley;khitans;wei;4;3;0,75
Valley;khitans;wu;22;14;0,6363636363636364
Valley;khmer;armenians;15;5;0,3333333333333333
Valley;khmer;aztecs;13;10;0,7692307692307693
Valley;khmer;bengalis;9;8;0,8888888888888888
Valley;khmer;berbers;29;18;0,6206896551724138
Valley;khmer;bohemians;10;4;0,4
Valley;khmer;britons;15;10;0,6666666666666666
Valley;khmer;bulgarians;22;11;0,5
Valley;khmer;burgundians;14;9;0,6428571428571429
Valley;khmer;burmese;14;9;0,6428571428571429
Valley;khmer;byzantines;22;8;0,36363636363636365
Valley;khmer;celts;10;4;0,4
Valley;khmer;chinese;17;5;0,29411764705882354
Valley;khmer;cumans;20;8;0,4
Valley;khmer;dravidians;15;8;0,5333333333333333
Valley;khmer;ethiopians;19;10;0,5263157894736842
Valley;khmer;franks;25;9;0,36
Valley;khmer;georgians;32;13;0,40625
Valley;khmer;goths;21;9;0,42857142857142855
Valley;khmer;gurjaras;11;5;0,45454545454545453
Valley;khmer;hindustanis;20;11;0,55
Valley;khmer;huns;23;10;0,43478260869565216
Valley;khmer;incas;16;7;0,4375
Valley;khmer;italians;8;2;0,25
Valley;khmer;japanese;25;10;0,4
Valley;khmer;jurchens;2;2;1,0
Valley;khmer;khitans;14;1;0,07142857142857142
Valley;khmer;khmer;40;20;0,5
Valley;khmer;koreans;22;10;0,45454545454545453
Valley;khmer;lithuanians;23;10;0,43478260869565216
Valley;khmer;magyars;35;21;0,6
Valley;khmer;malay;12;8;0,6666666666666666
Valley;khmer;malians;19;11;0,5789473684210527
Valley;khmer;mayans;18;12;0,6666666666666666
Valley;khmer;mongols;181;75;0,4143646408839779
Valley;khmer;persians;27;7;0,25925925925925924
Valley;khmer;poles;20;9;0,45
Valley;khmer;portuguese;18;9;0,5
Valley;khmer;romans;9;6;0,6666666666666666
Valley;khmer;saracens;14;6;0,42857142857142855
Valley;khmer;shu;1;0;0,0
Valley;khmer;sicilians;13;4;0,3076923076923077
Valley;khmer;slavs;11;7;0,6363636363636364
Valley;khmer;spanish;19;11;0,5789473684210527
Valley;khmer;tatars;13;4;0,3076923076923077
Valley;khmer;teutons;19;9;0,47368421052631576
Valley;khmer;turks;15;7;0,4666666666666667
Valley;khmer;vietnamese;19;11;0,5789473684210527
Valley;khmer;vikings;14;9;0,6428571428571429
Valley;khmer;wei;2;0;0,0
Valley;khmer;wu;6;1;0,16666666666666666
Valley;koreans;armenians;6;1;0,16666666666666666
Valley;koreans;aztecs;9;4;0,4444444444444444
Valley;koreans;bengalis;8;3;0,375
Valley;koreans;berbers;15;5;0,3333333333333333
Valley;koreans;bohemians;10;5;0,5
Valley;koreans;britons;4;0;0,0
Valley;koreans;bulgarians;9;5;0,5555555555555556
Valley;koreans;burgundians;8;6;0,75
Valley;koreans;burmese;10;4;0,4
Valley;koreans;byzantines;9;2;0,2222222222222222
Valley;koreans;celts;11;6;0,5454545454545454
Valley;koreans;chinese;14;5;0,35714285714285715
Valley;koreans;cumans;11;7;0,6363636363636364
Valley;koreans;dravidians;4;3;0,75
Valley;koreans;ethiopians;12;8;0,6666666666666666
Valley;koreans;franks;11;1;0,09090909090909091
Valley;koreans;georgians;10;3;0,3
Valley;koreans;goths;7;6;0,8571428571428571
Valley;koreans;gurjaras;10;4;0,4
Valley;koreans;hindustanis;11;6;0,5454545454545454
Valley;koreans;huns;12;7;0,5833333333333334
Valley;koreans;incas;11;2;0,18181818181818182
Valley;koreans;italians;10;4;0,4
Valley;koreans;japanese;14;6;0,42857142857142855
Valley;koreans;jurchens;2;1;0,5
Valley;koreans;khitans;7;3;0,42857142857142855
Valley;koreans;khmer;22;12;0,5454545454545454
Valley;koreans;koreans;14;7;0,5
Valley;koreans;lithuanians;17;10;0,5882352941176471
Valley;koreans;magyars;15;10;0,6666666666666666
Valley;koreans;malay;6;5;0,8333333333333334
Valley;koreans;malians;16;6;0,375
Valley;koreans;mayans;11;6;0,5454545454545454
Valley;koreans;mongols;68;30;0,4411764705882353
Valley;koreans;persians;10;5;0,5
Valley;koreans;poles;10;4;0,4
Valley;koreans;portuguese;11;5;0,45454545454545453
Valley;koreans;romans;5;1;0,2
Valley;koreans;saracens;10;3;0,3
Valley;koreans;sicilians;4;3;0,75
Valley;koreans;slavs;8;4;0,5
Valley;koreans;spanish;9;3;0,3333333333333333
Valley;koreans;tatars;11;5;0,45454545454545453
Valley;koreans;teutons;2;2;1,0
Valley;koreans;turks;5;4;0,8
Valley;koreans;vietnamese;6;4;0,6666666666666666
Valley;koreans;vikings;12;6;0,5
Valley;koreans;wu;5;3;0,6
Valley;lithuanians;armenians;9;5;0,5555555555555556
Valley;lithuanians;aztecs;8;2;0,25
Valley;lithuanians;bengalis;13;8;0,6153846153846154
Valley;lithuanians;berbers;14;4;0,2857142857142857
Valley;lithuanians;bohemians;11;6;0,5454545454545454
Valley;lithuanians;britons;15;9;0,6
Valley;lithuanians;bulgarians;15;8;0,5333333333333333
Valley;lithuanians;burgundians;10;5;0,5
Valley;lithuanians;burmese;6;3;0,5
Valley;lithuanians;byzantines;12;6;0,5
Valley;lithuanians;celts;8;5;0,625
Valley;lithuanians;chinese;9;4;0,4444444444444444
Valley;lithuanians;cumans;13;7;0,5384615384615384
Valley;lithuanians;dravidians;9;3;0,3333333333333333
Valley;lithuanians;ethiopians;16;9;0,5625
Valley;lithuanians;franks;17;9;0,5294117647058824
Valley;lithuanians;georgians;25;16;0,64
Valley;lithuanians;goths;20;13;0,65
Valley;lithuanians;gurjaras;10;4;0,4
Valley;lithuanians;hindustanis;16;9;0,5625
Valley;lithuanians;huns;18;8;0,4444444444444444
Valley;lithuanians;incas;16;9;0,5625
Valley;lithuanians;italians;9;4;0,4444444444444444
Valley;lithuanians;japanese;13;4;0,3076923076923077
Valley;lithuanians;jurchens;2;0;0,0
Valley;lithuanians;khitans;15;5;0,3333333333333333
Valley;lithuanians;khmer;23;13;0,5652173913043478
Valley;lithuanians;koreans;17;7;0,4117647058823529
Valley;lithuanians;lithuanians;18;9;0,5
Valley;lithuanians;magyars;31;19;0,6129032258064516
Valley;lithuanians;malay;9;1;0,1111111111111111
Valley;lithuanians;malians;7;4;0,5714285714285714
Valley;lithuanians;mayans;11;7;0,6363636363636364
Valley;lithuanians;mongols;85;47;0,5529411764705883
Valley;lithuanians;persians;18;9;0,5
Valley;lithuanians;poles;17;10;0,5882352941176471
Valley;lithuanians;portuguese;11;7;0,6363636363636364
Valley;lithuanians;romans;9;5;0,5555555555555556
Valley;lithuanians;saracens;12;4;0,3333333333333333
Valley;lithuanians;sicilians;8;5;0,625
Valley;lithuanians;slavs;7;4;0,5714285714285714
Valley;lithuanians;spanish;7;6;0,8571428571428571
Valley;lithuanians;tatars;10;2;0,2
Valley;lithuanians;teutons;7;2;0,2857142857142857
Valley;lithuanians;turks;8;2;0,25
Valley;lithuanians;vietnamese;9;5;0,5555555555555556
Valley;lithuanians;vikings;11;6;0,5454545454545454
Valley;lithuanians;wei;2;2;1,0
Valley;lithuanians;wu;5;4;0,8
Valley;magyars;armenians;15;7;0,4666666666666667
Valley;magyars;aztecs;10;7;0,7
Valley;magyars;bengalis;10;7;0,7
Valley;magyars;berbers;21;10;0,47619047619047616
Valley;magyars;bohemians;15;8;0,5333333333333333
Valley;magyars;britons;20;7;0,35
Valley;magyars;bulgarians;16;10;0,625
Valley;magyars;burgundians;11;3;0,2727272727272727
Valley;magyars;burmese;10;5;0,5
Valley;magyars;byzantines;16;5;0,3125
Valley;magyars;celts;19;8;0,42105263157894735
Valley;magyars;chinese;13;6;0,46153846153846156
Valley;magyars;cumans;25;7;0,28
Valley;magyars;dravidians;11;7;0,6363636363636364
Valley;magyars;ethiopians;23;10;0,43478260869565216
