Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Arabia;Total matches;492
03/08/2025;12:20 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #1 [LingYuan Cup/International Qualifier/1];Arabia [Arabia];1v1;Nicov [Nicov] [Argentina] [Argentina] [Jurchens] [Jurchens];<;TaToH [Khmer] [Khmer] [Spain] [Spain] [TaToH];(G3) [Watch VOD] [Watch VOD];Jurchens;Khmer;Khmer;FALSE;;;;;;;;
02/08/2025;18:00 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #1 [LingYuan Cup/International Qualifier/1];Arabia [Arabia];1v1;NeoZz [NeoZz] [France] [France] [Bengalis] [Bengalis];>;FreakinAndy [Maya] [Maya] [Austria] [Austria] [FreakinAndy];(G2) [Watch VOD] [Watch VOD];Bengalis;Maya;Bengalis;FALSE;;;;;;;;
02/08/2025;17:15 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #1 [LingYuan Cup/International Qualifier/1];Arabia [Arabia];1v1;MbL [MbL] [Norway] [Norway] [Huns] [Huns];<;Sebastian [Maya] [Maya] [Uruguay] [Uruguay] [Sebastian];[Watch VOD] [Watch VOD];Huns;Maya;Maya;FALSE;;;;;;;;
02/08/2025;16:00 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #1 [LingYuan Cup/International Qualifier/1];Arabia [Arabia];1v1;dogao [Dogao] [Brazil] [Brazil] [Hindustanis] [Hindustanis];>;Sitaux [Vietnamese] [Vietnamese] [France] [France] [Sitaux];(G4) [Watch VOD] [Watch VOD];Hindustanis;Vietnamese;Hindustanis;FALSE;;;;;;;;
02/08/2025;14:30 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #1 [LingYuan Cup/International Qualifier/1];Arabia [Arabia];1v1;Kingstone [KingstoNe] [Mexico] [Mexico] [Malians] [Malians];<;MbL [Koreans] [Koreans] [Norway] [Norway] [MbL];(G3) [Watch VOD] [Watch VOD];Malians;Koreans;Koreans;FALSE;;;;;;;;
02/08/2025;12:00 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #1 [LingYuan Cup/International Qualifier/1];Arabia [Arabia];1v1;Ciskhan [Ciskhan] [France] [France] [Chinese] [Chinese];<;Dark [Shu] [Shu] [Russia] [Russia] [Dark];(G1) [Watch VOD] [Watch VOD];Chinese;Shu;Shu;FALSE;;;;;;;;
31/07/2025;20:20 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #1 [LingYuan Cup/International Qualifier/1];Arabia [Arabia];1v1;GoKu [GoKu] [Brazil] [Brazil] [Hindustanis] [Hindustanis];<;MbL [Wei] [Wei] [Norway] [Norway] [MbL];(G2) [Watch VOD] [Watch VOD];Hindustanis;Wei;Wei;FALSE;;;;;;;;
31/07/2025;15:00 UTC;[Age of Empires II];Argeking Cup VI: Qualifier [Argeking Cup/6/Qualifier];Arabia [Arabia];1v1;Rodrigus [Rodrigus] [Argentina] [Argentina] [Khitans] [Khitans];<;iDabs [Lithuanians] [Lithuanians] [Argentina] [Argentina] [IDabs];(G3) [Watch VOD] [Watch VOD];Khitans;Lithuanians;Lithuanians;FALSE;;;;;;;;
31/07/2025;15:00 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #1 [LingYuan Cup/International Qualifier/1];Arabia [Arabia];1v1;Dragonstar [The Dragonstar] [India] [India] [Portuguese] [Portuguese];<;Prisma [Hindustanis] [Hindustanis] [Argentina] [Argentina] [Prisma09];(G1) [Watch VOD] [Watch VOD];Portuguese;Hindustanis;Hindustanis;FALSE;;;;;;;;
31/07/2025;12:00 UTC;[Age of Empires II];LingHe Cup: Showmatch 1 [LingHe Cup/Showmatch/1];Arabia [Arabia];1v1;lyx [Lyx] [China] [China] [Malay] [Malay];<;Yo [Hindustanis] [Hindustanis] [China] [China] [Yo];(G3) [Watch VOD] [Watch VOD];Malay;Hindustanis;Hindustanis;FALSE;;;;;;;;
31/07/2025;01:20 UTC;[Age of Empires II];Argeking Cup VI: Qualifier [Argeking Cup/6/Qualifier];Arabia [Arabia];1v1;Anakin [Anakin] [Argentina] [Argentina] [Italians] [Italians];>;TheTiger [Mongols] [Mongols] [Argentina] [Argentina] [TheTiger (page does not exist)];(G1) [Watch VOD] [Watch VOD];Italians;Mongols;Italians;FALSE;;;;;;;;
30/07/2025;17:00 UTC;[Age of Empires II];LingYuan Cup: International Qualifier #1 [LingYuan Cup/International Qualifier/1];Arabia [Arabia];1v1;AntagonisT [IAnTaGoNiStI] [Russia] [Russia] [Khitans] [Khitans];>;Lucho [Vietnamese] [Vietnamese] [Argentina] [Argentina] [Lucho];(G3) [Watch VOD] [Watch VOD];Khitans;Vietnamese;Khitans;FALSE;;;;;;;;
29/07/2025;13:00 UTC;[Age of Empires II];LingHe Cup [LingHe Cup];Arabia [Arabia];1v1;lyx [Lyx] [China] [China] [Byzantines] [Byzantines];>;XuanLv [Dravidians] [Dravidians] [China] [China] [XuanLv (page does not exist)];(G4) [Watch VOD] [Watch VOD];Byzantines;Dravidians;Byzantines;FALSE;;;;;;;;
27/07/2025;18:00 UTC;[Age of Empires II];Tarnished Death Match: Season 5 [Tarnished Death Match/5];Arabia [Arabia];1v1;Ganji [Ganji] [Sweden] [Sweden] [Jurchens] [Jurchens];<;HazZy [Magyars] [Magyars] [United States] [United States] [HazZy];(G5) [Watch VOD] [Watch VOD];Jurchens;Magyars;Magyars;FALSE;;;;;;;;
26/07/2025;20:00 UTC;[Age of Empires II];Argeking Cup VI: Qualifier [Argeking Cup/6/Qualifier];Arabia [Arabia];1v1;Landy [Landy (page does not exist)] [Argentina] [Argentina] [Chinese] [Chinese];>;Kvothe [Lithuanians] [Lithuanians] [Argentina] [Argentina] [Kvothe (page does not exist)];(G1) [Watch VOD] [Watch VOD];Chinese;Lithuanians;Chinese;FALSE;;;;;;;;
26/07/2025;01:00 UTC;[Age of Empires II];Argeking Cup VI: Qualifier [Argeking Cup/6/Qualifier];Arabia [Arabia];1v1;Mica [Mica] [Argentina] [Argentina] [Lithuanians] [Lithuanians];>;El_Ti_Rex [Franks] [Franks] [Argentina] [Argentina] [El Ti Rex];(G1) [Watch VOD] [Watch VOD];Lithuanians;Franks;Lithuanians;FALSE;;;;;;;;
26/07/2025;;[Age of Empires II];Argeking Cup VI: Qualifier [Argeking Cup/6/Qualifier];Arabia [Arabia];1v1;LocoSer [Loco Ser] [Argentina] [Argentina] [Berbers] [Berbers];<;TomS [Maya] [Maya] [Argentina] [Argentina] [TomS];(G2) [Watch VOD] [Watch VOD];Berbers;Maya;Maya;FALSE;;;;;;;;
25/07/2025;12:00 UTC;[Age of Empires II];LingHe Cup [LingHe Cup];Arabia [Arabia];1v1;lyx [Lyx] [China] [China] [Byzantines] [Byzantines];>;XuanLv [Mongols] [Mongols] [China] [China] [XuanLv (page does not exist)];(G5) [Watch VOD] [Watch VOD];Byzantines;Mongols;Byzantines;FALSE;;;;;;;;
22/07/2025;14:30 UTC;[Age of Empires II];LingHe Cup [LingHe Cup];Arabia [Arabia];1v1;Bad Koala [Bad Koala] [China] [China] [Mongols] [Mongols];>;Beigu [Romans] [Romans] [China] [China] [Beigu (page does not exist)];(G5) [Watch VOD] [Watch VOD];Mongols;Romans;Mongols;FALSE;;;;;;;;
20/07/2025;14:30 UTC;[Age of Empires II];LingHe Cup [LingHe Cup];Arabia [Arabia];1v1;StrayDog [StrayDog] [China] [China] [Romans] [Romans];>;Blve [Shu] [Shu] [Taiwan] [Taiwan] [Blve (page does not exist)];(G2) [Watch VOD] [Watch VOD];Romans;Shu;Romans;FALSE;;;;;;;;
18/07/2025;12:00 UTC;[Age of Empires II];LingHe Cup [LingHe Cup];Arabia [Arabia];1v1;Beigu [Beigu (page does not exist)] [China] [China] [Georgians] [Georgians];<;Daniel [Maya] [Maya] [United States] [United States] [Daniel];(G3) [Watch VOD] [Watch VOD];Georgians;Maya;Maya;FALSE;;;;;;;;
18/07/2025;;[Age of Empires II];Argeking Cup VI: Qualifier [Argeking Cup/6/Qualifier];Arabia [Arabia];1v1;Not Cona [Not Cona (page does not exist)] [Argentina] [Argentina] [Berbers] [Berbers];<;El_Ti_Rex [Georgians] [Georgians] [Argentina] [Argentina] [El Ti Rex];(G1) [Watch VOD] [Watch VOD];Berbers;Georgians;Georgians;FALSE;;;;;;;;
17/07/2025;14:00 UTC;[Age of Empires II];LingHe Cup [LingHe Cup];Arabia [Arabia];1v1;Rayz [Rayz] [Taiwan] [Taiwan] [Persians] [Persians];<;lyx [Maya] [Maya] [China] [China] [Lyx];(G4) [Watch VOD] [Watch VOD];Persians;Maya;Maya;FALSE;;;;;;;;
17/07/2025;12:00 UTC;[Age of Empires II];LingHe Cup [LingHe Cup];Arabia [Arabia];1v1;XuanLv [XuanLv (page does not exist)] [China] [China] [Koreans] [Koreans];>;Dennis [Malay] [Malay] [Hong Kong] [Hong Kong] [Dennis];(G5) [Watch VOD] [Watch VOD];Koreans;Malay;Koreans;FALSE;;;;;;;;
13/07/2025;14:00 UTC;[Age of Empires II];AoC Classic 2025 [AoC Classic 2025];Arabia [Arabia];1v1;ACCM [ACCM] [Vietnam] [Vietnam] [Maya] [Maya];<;TaToH [Slavs] [Slavs] [Spain] [Spain] [TaToH];(G4) [Watch VOD] [Watch VOD];Maya;Slavs;Slavs;FALSE;;;;;;;;
12/07/2025;13:00 UTC;[Age of Empires II];AoC Classic 2025 [AoC Classic 2025];Arabia [Arabia];1v1;Youpudding [Youpudding] [Taiwan] [Taiwan] [Romans] [Romans];<;ACCM [Khmer] [Khmer] [Vietnam] [Vietnam] [ACCM];(G1) [Watch VOD] [Watch VOD];Romans;Khmer;Khmer;FALSE;;;;;;;;
09/07/2025;14:30 UTC;[Age of Empires II];AoC Classic 2025 [AoC Classic 2025];Arabia [Arabia];1v1;classicpro [Classicpro] [Ukraine] [Ukraine] [Chinese] [Chinese];<;ACCM [Khmer] [Khmer] [Vietnam] [Vietnam] [ACCM];(G2) [Watch VOD] [Watch VOD];Chinese;Khmer;Khmer;FALSE;;;;;;;;
28/06/2025;16:30 UTC;[Age of Empires II];Medieval Masters [Medieval Masters];Arabia [Arabia];1v1;FreakinAndy [FreakinAndy] [Austria] [Austria] [Georgians] [Georgians];<;ACCM [Khitans] [Khitans] [Vietnam] [Vietnam] [ACCM];(G3) [Watch VOD] [Watch VOD];Georgians;Khitans;Khitans;FALSE;;;;;;;;
27/06/2025;16:30 UTC;[Age of Empires II];Medieval Masters [Medieval Masters];Arabia [Arabia];1v1;dogao [Dogao] [Brazil] [Brazil] [Hindustanis] [Hindustanis];<;Sebastian [Khmer] [Khmer] [Uruguay] [Uruguay] [Sebastian];(G1) [Watch VOD] [Watch VOD];Hindustanis;Khmer;Khmer;FALSE;;;;;;;;
27/06/2025;15:00 UTC;[Age of Empires II];Medieval Masters [Medieval Masters];Arabia [Arabia];1v1;Barles [Barles] [Poland] [Poland] [Malay] [Malay];>;Yo [Hindustanis] [Hindustanis] [China] [China] [Yo];(G1) [Watch VOD] [Watch VOD];Malay;Hindustanis;Malay;FALSE;;;;;;;;
25/06/2025;18:00 UTC;[Age of Empires II];Medieval Masters [Medieval Masters];Arabia [Arabia];1v1;FreakinAndy [FreakinAndy] [Austria] [Austria] [Japanese] [Japanese];<;Hera [Byzantines] [Byzantines] [Canada] [Canada] [Hera];(G3) [Watch VOD] [Watch VOD];Japanese;Byzantines;Byzantines;FALSE;;;;;;;;
24/06/2025;17:00 UTC;[Age of Empires II];Medieval Masters [Medieval Masters];Arabia [Arabia];1v1;MbL [MbL] [Norway] [Norway] [Koreans] [Koreans];>;Yo [Mongols] [Mongols] [China] [China] [Yo];(G1) [Watch VOD] [Watch VOD];Koreans;Mongols;Koreans;FALSE;;;;;;;;
24/06/2025;15:00 UTC;[Age of Empires II];Medieval Masters [Medieval Masters];Arabia [Arabia];1v1;Sebastian [Sebastian] [Uruguay] [Uruguay] [Maya] [Maya];>;Liereyy [Hindustanis] [Hindustanis] [Austria] [Austria] [Liereyy];(G1) [Watch VOD] [Watch VOD];Maya;Hindustanis;Maya;FALSE;;;;;;;;
18/06/2025;;[Age of Empires II];Liga Española AoE2 T10: Paladin Division [Liga Española AoE2/10];Arabia [Arabia];1v1;Duke Thompson [Duke Thompson (page does not exist)] [Uruguay] [Uruguay] [Maya] [Maya];>;PoXoLo [Chinese] [Chinese] [Spain] [Spain] [PoXoLo];(G2) [Watch VOD] [Watch VOD];Maya;Chinese;Maya;FALSE;;;;;;;;
17/06/2025;;[Age of Empires II];Liga Española AoE2 T10: Paladin Division [Liga Española AoE2/10];Arabia [Arabia];1v1;DM The Death [DM The Death (page does not exist)] [Spain] [Spain] [Khitans] [Khitans];<;TaToH [Koreans] [Koreans] [Spain] [Spain] [TaToH];(G3) [Watch VOD] [Watch VOD];Khitans;Koreans;Koreans;FALSE;;;;;;;;
15/06/2025;15:05 UTC;[Age of Empires II];Glitched Nordic Masters AoE [Glitched Nordic Masters AoE];Arabia [Arabia];1v1;Ganji [Ganji] [Sweden] [Sweden] [Georgians] [Georgians];<;Valas [Chinese] [Chinese] [Finland] [Finland] [Valas];(G2) [Watch VOD] [Watch VOD];Georgians;Chinese;Chinese;FALSE;;;;;;;;
30/05/2025;15:00 UTC;[Age of Empires II];Warlords IV [Warlords/4];Arabia [Arabia];1v1;Yo [Yo] [China] [China] [Khitans] [Khitans];<;TheViper [Khitans] [Khitans] [Norway] [Norway] [TheViper];(G1) [Watch VOD] [Watch VOD];Khitans;Khitans;Khitans;TRUE;;;;;;;;
29/05/2025;18:00 UTC;[Age of Empires II];Warlords IV [Warlords/4];Arabia [Arabia];1v1;Vinchester [Vinchester] [Russia] [Russia] [Vietnamese] [Vietnamese];<;Hera [Maya] [Maya] [Canada] [Canada] [Hera];(G2) [Watch VOD] [Watch VOD];Vietnamese;Maya;Maya;FALSE;;;;;;;;
28/05/2025;;[Age of Empires II];Liga Española AoE2 T10: Paladin Division [Liga Española AoE2/10];Arabia [Arabia];1v1;Tomate [Tomate] [Spain] [Spain] [Georgians] [Georgians];>;Duke Thompson [Maya] [Maya] [Uruguay] [Uruguay] [Duke Thompson (page does not exist)];(G2) [Watch VOD] [Watch VOD];Georgians;Maya;Georgians;FALSE;;;;;;;;
27/05/2025;18:45 UTC;[Age of Empires II];Warlords IV [Warlords/4];Arabia [Arabia];1v1;Sitaux [Sitaux] [France] [France] [Hindustanis] [Hindustanis];>;Mihai06 [Lithuanians] [Lithuanians] [Romania] [Romania] [Mihai06];(G1) [Watch VOD] [Watch VOD];Hindustanis;Lithuanians;Hindustanis;FALSE;;;;;;;;
27/05/2025;;[Age of Empires II];Liga Española AoE2 T10: Paladin Division [Liga Española AoE2/10];Arabia [Arabia];1v1;Pume [Pume] [Spain] [Spain] [Mongols] [Mongols];<;Tomate [Huns] [Huns] [Spain] [Spain] [Tomate];(G1) [Watch VOD] [Watch VOD];Mongols;Huns;Huns;FALSE;;;;;;;;
26/05/2025;17:10 UTC;[Age of Empires II];Warlords IV [Warlords/4];Arabia [Arabia];1v1;Sitaux [Sitaux] [France] [France] [Mongols] [Mongols];<;Vinchester [Portuguese] [Portuguese] [Russia] [Russia] [Vinchester];(G1) [Watch VOD] [Watch VOD];Mongols;Portuguese;Portuguese;FALSE;;;;;;;;
25/05/2025;20:20 UTC;[Age of Empires II];Warlords IV [Warlords/4];Arabia [Arabia];1v1;Sebastian [Sebastian] [Uruguay] [Uruguay] [Khitans] [Khitans];>;Liereyy [Khitans] [Khitans] [Austria] [Austria] [Liereyy];(G3) [Watch VOD] [Watch VOD];Khitans;Khitans;Khitans;TRUE;;;;;;;;
24/05/2025;17:05 UTC;[Age of Empires II];Warlords IV [Warlords/4];Arabia [Arabia];1v1;Hearttt [Hearttt] [Peru] [Peru] [Hindustanis] [Hindustanis];<;TaToH [Vietnamese] [Vietnamese] [Spain] [Spain] [TaToH];(G3) [Watch VOD] [Watch VOD];Hindustanis;Vietnamese;Vietnamese;FALSE;;;;;;;;
20/05/2025;17:10 UTC;[Age of Empires II];Warlords IV [Warlords/4];Arabia [Arabia];1v1;DauT [DauT] [Serbia] [Serbia] [Khitans] [Khitans];<;TheViper [Khitans] [Khitans] [Norway] [Norway] [TheViper];(G3) [Watch VOD] [Watch VOD];Khitans;Khitans;Khitans;TRUE;;;;;;;;
16/05/2025;14:25 UTC;[Age of Empires II];Mihai06 vs Sitaux #2 [Mihai06 vs Sitaux/2];Arabia [Arabia];1v1;Sitaux [Sitaux] [France] [France] [Romans] [Romans];>;Mihai06 [Vietnamese] [Vietnamese] [Romania] [Romania] [Mihai06];(G1) [Watch VOD] [Watch VOD];Romans;Vietnamese;Romans;FALSE;;;;;;;;
16/05/2025;14:15 UTC;[Age of Empires II];TAG Invitational: Sora Kuma vs Dark [TAG Invitational/6];Arabia [Arabia];1v1;Dark [Dark] [Russia] [Russia] [Malians] [Malians];<;Sora Kuma [Berbers] [Berbers] [Taiwan] [Taiwan] [Sora Kuma];(G5) [Watch VOD] [Watch VOD];Malians;Berbers;Berbers;FALSE;;;;;;;;
16/05/2025;14:15 UTC;[Age of Empires II];TAG Invitational: Sora Kuma vs Dark [TAG Invitational/6];Arabia [Arabia];1v1;Dark [Dark] [Russia] [Russia] [Wu] [Wu];<;Sora Kuma [Wu] [Wu] [Taiwan] [Taiwan] [Sora Kuma];(G4) [Watch VOD] [Watch VOD];Wu;Wu;Wu;TRUE;;;;;;;;
16/05/2025;14:15 UTC;[Age of Empires II];TAG Invitational: Sora Kuma vs Dark [TAG Invitational/6];Arabia [Arabia];1v1;Dark [Dark] [Russia] [Russia] [Celts] [Celts];<;Sora Kuma [Saracens] [Saracens] [Taiwan] [Taiwan] [Sora Kuma];(G3) [Watch VOD] [Watch VOD];Celts;Saracens;Saracens;FALSE;;;;;;;;
16/05/2025;14:15 UTC;[Age of Empires II];TAG Invitational: Sora Kuma vs Dark [TAG Invitational/6];Arabia [Arabia];1v1;Dark [Dark] [Russia] [Russia] [Khitans] [Khitans];<;Sora Kuma [Shu] [Shu] [Taiwan] [Taiwan] [Sora Kuma];(G2) [Watch VOD] [Watch VOD];Khitans;Shu;Shu;FALSE;;;;;;;;
16/05/2025;14:15 UTC;[Age of Empires II];TAG Invitational: Sora Kuma vs Dark [TAG Invitational/6];Arabia [Arabia];1v1;Dark [Dark] [Russia] [Russia] [Huns] [Huns];<;Sora Kuma [Inca] [Inca] [Taiwan] [Taiwan] [Sora Kuma];(G1) [Watch VOD] [Watch VOD];Huns;Inca;Inca;FALSE;;;;;;;;
13/05/2025;21:00 UTC;[Age of Empires II];Hidden Cup Italia 2 [Hidden Cup Italia/2];Arabia [Arabia];1v1;Eadkhan [Eadkhan (page does not exist)] [Italy] [Italy] [Italians] [Italians];<;Killer Storm [Portuguese] [Portuguese] [Italy] [Italy] [Killer Storm (page does not exist)];(G1) [Watch VOD] [Watch VOD];Italians;Portuguese;Portuguese;FALSE;;;;;;;;
13/05/2025;19:00 UTC;[Age of Empires II];Hidden Cup Italia 2 [Hidden Cup Italia/2];Arabia [Arabia];1v1;Kamigawa [Kamigawa] [Italy] [Italy] [Chinese] [Chinese];>;RaiD [Hindustanis] [Hindustanis] [Italy] [Italy] [RaiD];(G3) [Watch VOD] [Watch VOD];Chinese;Hindustanis;Chinese;FALSE;;;;;;;;
12/05/2025;20:00 UTC;[Age of Empires II];Hidden Cup Italia 2 [Hidden Cup Italia/2];Arabia [Arabia];1v1;Salsicciotto1999 [Salsicciotto1999] [Italy] [Italy] [Huns] [Huns];>;Rise [Chinese] [Chinese] [Italy] [Italy] [Rise];(G2) [Watch VOD] [Watch VOD];Huns;Chinese;Huns;FALSE;;;;;;;;
12/05/2025;19:00 UTC;[Age of Empires II];Great British Discord Community Cup 2025 [Great British Discord Community Cup/2025];Arabia [Arabia];1v1;Breakfast [Breakfast (page does not exist)] [United Kingdom] [United Kingdom] [Ethiopians] [Ethiopians];<;Hallis [Inca] [Inca] [United Kingdom] [United Kingdom] [Hallis];(G2) [Watch VOD] [Watch VOD];Ethiopians;Inca;Inca;FALSE;;;;;;;;
12/05/2025;18:00 UTC;[Age of Empires II];Hidden Cup Italia 2 [Hidden Cup Italia/2];Arabia [Arabia];1v1;Null [Null (Italian player) (page does not exist)] [Italy] [Italy] [Romans] [Romans];>;Brain [Mongols] [Mongols] [Italy] [Italy] [Brain (page does not exist)];(G1) [Watch VOD] [Watch VOD];Romans;Mongols;Romans;FALSE;;;;;;;;
11/05/2025;19:30 UTC;[Age of Empires II];Great British Discord Community Cup 2025 [Great British Discord Community Cup/2025];Arabia [Arabia];1v1;Kiwi [Kiwi] [New Zealand] [New Zealand] [Lithuanians] [Lithuanians];>;Ted [Huns] [Huns] [United Kingdom] [United Kingdom] [Ted (page does not exist)];(G2) [Watch VOD] [Watch VOD];Lithuanians;Huns;Lithuanians;FALSE;;;;;;;;
10/05/2025;17:05 UTC;[Age of Empires II];Warlords IV: Qualifier #3 [Warlords/4/Qualifier/3];Arabia [Arabia];1v1;DuDuZhu [DuDuZhu] [China] [China] [Huns] [Huns];<;JorDan_AoE [Maya] [Maya] [Germany] [Germany] [JorDan AoE];(G3) [Watch VOD] [Watch VOD];Huns;Maya;Maya;FALSE;;;;;;;;
08/05/2025;15:00 UTC;[Age of Empires II];Warlords IV: Qualifier #3 [Warlords/4/Qualifier/3];Arabia [Arabia];1v1;Nahuel05 [Nahuel05] [Argentina] [Argentina] [Hindustanis] [Hindustanis];<;Ciskhan [Inca] [Inca] [France] [France] [Ciskhan];(G1) [Watch VOD] [Watch VOD];Hindustanis;Inca;Inca;FALSE;;;;;;;;
08/05/2025;02:00 UTC;[Age of Empires II];Warlords IV: Qualifier #3 [Warlords/4/Qualifier/3];Arabia [Arabia];1v1;Dimo [Dimo (page does not exist)] [Peru] [Peru] [Ethiopians] [Ethiopians];<;DauT [Romans] [Romans] [Serbia] [Serbia] [DauT];(G3) [Watch VOD] [Watch VOD];Ethiopians;Romans;Romans;FALSE;;;;;;;;
04/05/2025;18:10 UTC;[Age of Empires II];Warlords IV: Qualifier #2 [Warlords/4/Qualifier/2];Arabia [Arabia];1v1;Sitaux [Sitaux] [France] [France] [Vietnamese] [Vietnamese];<;MbL [Portuguese] [Portuguese] [Norway] [Norway] [MbL];(G1) [Watch VOD] [Watch VOD];Vietnamese;Portuguese;Portuguese;FALSE;;;;;;;;
02/05/2025;19:00 UTC;[Age of Empires II];Warlords IV: Qualifier #2 [Warlords/4/Qualifier/2];Arabia [Arabia];1v1;LobodeLaNieve [LobodeLaNieve] [Mexico] [Mexico] [Khmer] [Khmer];>;Lewis [Vietnamese] [Vietnamese] [United Kingdom] [United Kingdom] [Lewis];(G1) [Watch VOD] [Watch VOD];Khmer;Vietnamese;Khmer;FALSE;;;;;;;;
02/05/2025;14:35 UTC;[Age of Empires II];Warlords IV: Qualifier #2 [Warlords/4/Qualifier/2];Arabia [Arabia];1v1;JorDan_AoE [JorDan AoE] [Germany] [Germany] [Khmer] [Khmer];>;Ozone [Vietnamese] [Vietnamese] [Colombia] [Colombia] [Ozone];(G2) [Watch VOD] [Watch VOD];Khmer;Vietnamese;Khmer;FALSE;;;;;;;;
01/05/2025;18:00 UTC;[Age of Empires II];Warlords IV: Qualifier #2 [Warlords/4/Qualifier/2];Arabia [Arabia];1v1;Biry [Biry] [Argentina] [Argentina] [Celts] [Celts];<;Sitaux [Chinese] [Chinese] [France] [France] [Sitaux];(G2) [Watch VOD] [Watch VOD];Celts;Chinese;Chinese;FALSE;;;;;;;;
01/05/2025;06:00 UTC;[Age of Empires II];Warlords IV: Qualifier #2 [Warlords/4/Qualifier/2];Arabia [Arabia];1v1;Wade77 [Wade77 (page does not exist)] [Hong Kong] [Hong Kong] [Vietnamese] [Vietnamese];<;Mihai06 [Hindustanis] [Hindustanis] [Romania] [Romania] [Mihai06];(G2) [Watch VOD] [Watch VOD];Vietnamese;Hindustanis;Hindustanis;FALSE;;;;;;;;
30/04/2025;19:30 UTC;[Age of Empires II];Warlords IV: Qualifier #2 [Warlords/4/Qualifier/2];Arabia [Arabia];1v1;Rodrixs [Rodrixs] [Argentina] [Argentina] [Georgians] [Georgians];<;Nicov [Malay] [Malay] [Argentina] [Argentina] [Nicov];(G4) [Watch VOD] [Watch VOD];Georgians;Malay;Malay;FALSE;;;;;;;;
30/04/2025;18:00 UTC;[Age of Empires II];Warlords IV: Qualifier #2 [Warlords/4/Qualifier/2];Arabia [Arabia];1v1;Babaorum [Babaorum] [France] [France] [Franks] [Franks];<;Bad Koala [Byzantines] [Byzantines] [China] [China] [Bad Koala];(G2) [Watch VOD] [Watch VOD];Franks;Byzantines;Byzantines;FALSE;;;;;;;;
27/04/2025;17:45 UTC;[Age of Empires II];Warlords IV: Qualifier #1 [Warlords/4/Qualifier/1];Arabia [Arabia];1v1;Vinchester [Vinchester] [Russia] [Russia] [Byzantines] [Byzantines];>;Hearttt [Hindustanis] [Hindustanis] [Peru] [Peru] [Hearttt];(G1) [Watch VOD] [Watch VOD];Byzantines;Hindustanis;Byzantines;FALSE;;;;;;;;
26/04/2025;15:55 UTC;[Age of Empires II];Warlords IV: Qualifier #1 [Warlords/4/Qualifier/1];Arabia [Arabia];1v1;Sitaux [Sitaux] [France] [France] [Romans] [Romans];>;DauT [Lithuanians] [Lithuanians] [Serbia] [Serbia] [DauT];(G2) [Watch VOD] [Watch VOD];Romans;Lithuanians;Romans;FALSE;;;;;;;;
25/04/2025;19:05 UTC;[Age of Empires II];Warlords IV: Qualifier #1 [Warlords/4/Qualifier/1];Arabia [Arabia];1v1;Sobek [Sobek] [Chile] [Chile] [Khmer] [Khmer];>;DracKeN [Celts] [Celts] [Czechia] [Czechia] [DracKeN];(G5) [Watch VOD] [Watch VOD];Khmer;Celts;Khmer;FALSE;;;;;;;;
25/04/2025;10:15 UTC;[Age of Empires II];Warlords IV: Qualifier #1 [Warlords/4/Qualifier/1];Arabia [Arabia];1v1;Andre_2i [Andre 2i (page does not exist)] [Romania] [Romania] [Chinese] [Chinese];<;Vinchester [Khmer] [Khmer] [Russia] [Russia] [Vinchester];(G2) [Watch VOD] [Watch VOD];Chinese;Khmer;Khmer;FALSE;;;;;;;;
24/04/2025;15:00 UTC;[Age of Empires II];Warlords IV: Qualifier #1 [Warlords/4/Qualifier/1];Arabia [Arabia];1v1;Thành C? Qu?ng Tr? [Thành C? Qu?ng Tr?] [Vietnam] [Vietnam] [Vietnamese] [Vietnamese];>;F1Re [Portuguese] [Portuguese] [Brazil] [Brazil] [F1Re];(G2) [Watch VOD] [Watch VOD];Vietnamese;Portuguese;Vietnamese;FALSE;;;;;;;;
24/04/2025;12:00 UTC;[Age of Empires II];Warlords IV: Qualifier #1 [Warlords/4/Qualifier/1];Arabia [Arabia];1v1;saymyname [Saymyname] [Vietnam] [Vietnam] [Huns] [Huns];<;z40 [Vietnamese] [Vietnamese] [Taiwan] [Taiwan] [Z40];(G3) [Watch VOD] [Watch VOD];Huns;Vietnamese;Vietnamese;FALSE;;;;;;;;
23/04/2025;18:00 UTC;[Age of Empires II];Warlords IV: Qualifier #1 [Warlords/4/Qualifier/1];Arabia [Arabia];1v1;Youpudding [Youpudding] [Taiwan] [Taiwan] [Romans] [Romans];>;Running [Khmer] [Khmer] [Germany] [Germany] [Running];(G1) [Watch VOD] [Watch VOD];Romans;Khmer;Romans;FALSE;;;;;;;;
